Control Number,Confidence,Concentration,Responsiveness,Initiative,Excitability,Hearing Sensitivity,Body Sensitivity,CR,IP,PP,Total Score,CR.1,MP,PP.1,IP.1,HG,H1,H2,ACT,Total Score.1,BehElim,X_axis,Y_axis,Z_axis
07-1053,4.0291123180471065,3.9851697626016587,4.993657461041636,3.992415728384312,4.994304181093189,5.016651893420195,5.001348918781733,3.0229234737929307,1.9695487799522078,1.986257246136985,32.027980239117895,4.998414178335158,1.9977378597650564,1.9878988151511967,1.9924100530712203,4.995790221388579,1.0353780589852823,2.9434749589778417,5.010962785889667,25.0847298807746,0,141.42743854894343,4.8413678310521435,10.402455212620243
07-1052,3.9896038710624673,3.9745321583565962,4.987666054690249,4.011264360883477,5.005672967447786,5.001280537948419,5.003080683019229,2.999286771653882,0.9976674119683033,2.9956105764811074,31.97566416495399,5.012909587470662,2.9850975084993294,4.029366531425168,5.010991948905026,0.9779739114935919,1.008714588043347,3.0045987058741788,5.002962161450167,27.078825573746446,0,129.28124796400257,2.761370775213469,8.594404779254619
07-1051,2.9790234026375337,3.9845956907639453,4.012028382096724,3.9791178635863598,5.008196221782195,4.997612770740114,5.004615430351782,2.01401347383531,1.0223967528293636,1.0102375600196478,29.937686916530904,3.989186740892721,2.02036275908918,2.99231353107296,5.021759949614284,5.004835552633599,1.981642040156811,4.97825298156769,4.999567888849249,30.951196557299923,0,46.54946060985082,2.3676019370885464,11.09683217588387
07-1050,2.996462960294375,2.995271981505769,2.976514187886793,2.971005139648847,5.018653360635232,4.008929492734341,5.000680365281519,0.9867197521729186,1.0131988823998643,0.9879672864615351,25.98010711113093,3.9994128154510276,4.00289875194456,3.008642032550367,5.011614496111377,4.9966983468541555,5.004275476134146,4.961388649309261,4.999039566672427,35.93189408929858,0,-35.53706599551547,3.5941573440443784,11.74994633485428
07-1049,5.03695236306447,4.003092748673275,4.0106358515003935,5.001162694505947,3.98497800402669,5.011859950509171,5.003412575329072,3.0026592164158536,2.001904479061106,1.9764720314957578,31.95261385331587,3.9934946664285613,3.0041585690180654,3.996128955396584,5.029618130047892,5.016258401477848,1.022296595781217,1.0207332223828345,5.008278952224978,27.901468431291867,0,-65.84440438033748,3.2416697283484224,9.946855358556045
07-1048,2.9672688331340904,4.014748260295952,3.030309363619446,2.968729624826513,2.9939728528465976,3.992499647758265,4.003310158220025,1.9964737717069614,2.996571968080283,2.0102798014885237,24.047235765322554,4.026139619269113,3.0098941988942967,4.012355975622901,4.98688407749072,4.020392107761112,1.0364355682302278,4.949348578686738,4.99228113367599,30.89350386017448,1,-59.27651601686579,3.1959506210464457,10.979051046015464
07-1047,3.981213662905703,3.9934933871274705,4.009640465682679,3.9760594894100927,4.9838375510513115,3.996153627259989,4.987985270296105,2.015246885627534,1.990832560250768,0.9878596257291873,29.993219931955565,3.9833729120778676,2.9853575001547643,2.979927530594268,5.0144114244143365,5.032233727208833,4.007278003383141,3.0178909906806157,5.012727880692461,32.13350532199314,1,-37.24728595497973,2.5678956167109463,10.523096138949898
07-1046,3.0267582908374058,3.987126233928958,5.010853427133494,4.013946104050807,4.981625772856886,4.005735487358038,5.000698497262956,2.9930693030068514,1.9844159260367198,2.029290421804936,30.098182884333482,4.028960134538316,3.0339018367607054,3.0021442366469193,4.9783885511596555,4.015335041376465,2.0293050951151894,5.013427247626651,5.019586066443674,30.933979191677825,0,-29.483849686092558,3.352844661293449,9.378600649001449
07-1045,5.033196131854351,3.978941044301823,3.0148035116651877,4.996225246217511,4.9913835591303926,4.998878824644988,4.990352028864035,3.0215303529967574,3.0138900995825764,2.993445742098263,31.93177694897306,3.980775417121961,4.026667517149316,5.000364715454863,5.028051357917316,4.01662133983511,2.0326118832354854,3.9744612757286446,4.997219959620128,32.967567634985286,0,-31.190051555334193,2.912120559136195,12.18502824703186
07-1044,3.9981517402013615,4.007007371491464,4.029089575933633,4.023695049060104,5.0050315361645294,4.991896105118002,4.9997658433371885,2.996049428571656,2.973955559443397,1.9978209661494466,30.84246856173079,5.010295665829162,3.999389027656589,4.0087292534570045,5.010784082036365,4.99085762439895,0.9910871185239768,0.9921395552814747,5.011527915342749,30.2032734814173,0,-33.84323682894876,2.653715382327456,12.782147865203612
07-1043,3.9778588012064224,4.020190152830545,5.020585562933155,3.9777919683095253,4.0105869322606535,5.004591414716133,4.99696178251793,2.9862645475571252,1.9735657471405925,0.9630763869758763,31.028307058101607,4.9913011874785,4.994884244315623,3.008116821579231,4.994468347339044,3.9963696284352674,3.9823295575434576,3.007607255086051,4.994713512248627,34.09459691234541,1,-23.88837247379623,2.914399690432964,12.569355641314074
07-1042,3.037451585004542,3.0184843139273836,4.007480695859917,3.9982682003006924,4.986984400934466,5.005702084805265,5.006342967717693,1.9866953526477817,1.0153439562707673,0.9813829483103894,29.123525694750633,4.003565226747099,2.01086812351327,3.9827729611604186,1.9828818733581004,4.006404440062079,1.0520171106450258,1.006641927470122,3.98980861878892,22.084020887384415,1,8.706009545536396,2.2711779204812275,11.308949047972236
07-1041,3.0284918195074653,4.010362715095851,3.0153791273676873,3.007365438905514,4.988893166775374,4.997160498674518,5.001499308866236,1.9920089597394555,2.003526578592911,0.963476244527003,28.035050184551572,3.9976099986715594,3.019033074914806,3.026148121897571,3.992002914601669,3.974688965654155,3.0219304731277705,1.026165711780234,3.9947350411519698,26.05482602289138,1,52.10880825058816,4.000572792579478,9.837570559538285
07-1040,5.0121324138962695,4.009320660992851,3.9849263904395773,2.9784242004936208,4.975572979865002,5.000520954907327,5.002902721739538,2.0047575343084785,2.000760536830466,1.0047128174700402,30.93242246151245,3.9883828453477297,3.029738850239183,3.9988481763760655,3.996156579715611,3.022913417766489,4.017200509975047,4.02095920558171,5.003620570971838,32.08535792359688,0,54.29746475071439,3.268739822368246,10.757117066470894
07-1039,2.9854828112867895,3.024779800079628,4.013208133187706,4.019018200807872,5.002941857247483,4.995103918260159,4.9988255778470165,2.9921687627589546,1.0035131321931339,0.9986891881006608,28.926649230650817,4.001133870573645,4.01095600939726,4.014623238903161,4.003201725924198,3.9972707770551272,3.983388989291565,4.02963532076886,4.997795205970584,32.807016864286865,0,41.96427295377223,3.2449152813257216,12.574650737921267
07-1038,3.999123872309871,4.004847312061963,4.9828911157410145,5.009413212007572,4.989951826705029,4.990699579549216,5.006454428569981,1.9894662886610337,2.034104495849304,2.010097870468768,33.145266873069026,3.994165240106735,5.002320411679516,3.974759463777215,2.9997477311347085,4.003963981880186,4.936994672663176,5.032933878031524,5.003552784081734,34.98929286953275,0,34.157774083756586,4.236733787721701,11.863124525408868
07-1037,2.9971344524524843,3.009431397220493,2.993755351009025,2.970336426612902,5.02282412181386,4.995779079747027,4.990201476988968,3.011423814281917,2.0009507931672084,2.012938931969784,26.972795682111077,4.007992843465653,4.002330055528826,4.991699170343161,4.990615750841335,3.9690299737568564,5.014722501320159,5.003262979536442,5.002266068270959,36.94376181073862,0,24.10097157157727,2.932677733212884,9.56000125822516
07-1036,5.005912133109165,4.995317596242187,3.9475521989953806,4.999304315214571,5.005624383331631,5.000627810852042,3.994506691178721,2.9587727207446304,3.004976168876476,2.015407810572854,32.92722392563538,4.9859345997066224,4.968045326917477,4.021591786982294,5.017143485705623,3.992580932300354,4.0149131479525835,2.991675986865721,4.996107745054242,34.87122541704256,0,11.473843505400668,2.56512745036543,11.512114000294103
07-0947,,,,,,,,,,,,,,,,,,,,,0,6.9877271803789,3.723513019964561,11.271373950787707
07-0640,4.015714704863302,2.99001802446361,3.9890449343136165,2.989123637676249,4.991201111215118,4.9963994121786595,4.997327587727325,2.9828703631291136,0.9989210681157247,1.001368759601901,28.989442319931022,3.0120878522973524,2.0061375021064305,2.0084943014369476,2.0084913036893837,5.008557192599107,1.0000432577559095,0.9902211354510763,4.999648099368348,20.98667074322688,0,5.783951773943365,-9.76178228526617,9.377670239554226
07-0639,2.9807478746890097,2.999866307749383,4.018905416930178,3.972722032264665,4.979486535477194,5.00074582654266,4.986836755326505,1.9888490505561682,1.0292898968221327,1.0092776800537355,28.854624123452187,0.9984858217015338,4.9616389967298815,4.998236667483746,5.002750810114239,1.0169217780618147,0.9827847929078987,2.0414555800598033,2.987626678683202,22.88472412304577,1,4.248132736499174,15.074722395192222,12.915239181181907
07-0638,2.024597243907695,2.00088726925032,2.006638874816387,2.0051327589740735,4.981226769096615,5.010144685706486,3.0089109830130267,1.0031293871228872,0.9642509844134741,0.9872642993146754,21.149358767821376,4.981495523251537,3.003057295725346,3.9787354703738704,4.999896426062355,4.993118722952747,5.008276379511641,1.9782916346360626,5.00055559621552,33.981649821470164,0,151.0792699230421,64.45680074943579,162.3184064937409
07-0637,3.005595501262014,3.0281175245952934,4.019125764362784,3.040759270409252,3.991461483458109,4.997345561555363,5.006606282770907,0.9973651175470665,0.9802867425224614,0.984968133171089,27.041906166033428,4.024232739448853,2.986202903995004,4.015960246103189,5.009333063746168,5.002630405971968,5.038621986992722,1.0324789023947893,5.002926803913553,31.962933013719855,0,165.35325617638338,-32.907704080654035,-164.59635165804758
07-0636,4.012277492587167,3.001186382983095,3.981563305875043,2.992866822010836,4.99040797141631,4.989420179202708,5.004361321963711,2.9962053718435753,2.9886667293026945,1.0246799344043884,28.891602153999003,5.0065325627258925,3.026795058511124,4.0061360557382715,4.990109566374347,4.997883395104514,5.01686536836252,4.9862065465284795,4.979099449335031,37.13261461033156,0,13.528904908668204,-70.269175848464,-5.561572236017912
07-0635,3.0262062885928724,3.0172072901059015,2.0176674665906433,1.0289254175517637,2.9862869575686433,4.998219631448238,5.000579117733895,2.0152715279397015,2.0099084060679586,0.9710558000092314,22.100088360240278,3.9899131551027245,1.9951629921997052,3.9528921328522233,4.988598982282702,4.013554869271602,2.9587898486688453,1.0316336306361178,2.0112828098775806,25.05312025802867,0,-57.430774955857764,-33.32401756809385,83.58419773927234
07-0634,1.9801366647041676,1.9936492836667834,3.0358297832186794,1.9861332543725623,5.005175402044285,4.995188867164433,5.010187572600335,0.9998251630477648,1.0300987408800824,1.0080126813357546,23.924862794797054,4.006908385712969,2.995520695953742,3.9653127407750723,4.995711183502085,5.005320580700114,0.9944458039668641,3.0208165775709293,4.99690849170751,30.070999025788215,0,-54.679129317255004,44.307480048938125,125.28675503974686
07-0633,2.9993598163674418,1.995450543146712,1.0130016590659665,1.0039730970410925,1.0070579910155242,5.004688931006593,3.00772078256471,1.023187088800879,0.9899757551451284,1.0054679968282945,15.920546368393998,3.9765596290883862,2.997665208209879,5.0070116827473745,4.992200707300827,3.9921904556433687,2.980120820355502,2.998877544033724,5.004500920737034,31.911076071636405,0,-57.09439248356799,64.7893498583439,163.28011029495562
07-0623,4.9905031958306525,3.9806007998071666,5.013447277030241,4.014221275621836,4.993705541674714,4.997130611561131,5.009495062103541,3.00914348503698,1.0165977029390065,1.9819985274797822,32.93605536982429,3.016455848944844,4.999920986331961,3.9833410758892254,4.99649001843512,4.94777654337784,2.048961482322025,5.007420200251105,4.994103338458001,34.10501510803523,0,-130.97169399878894,65.89747623483316,166.18533867327892
07-0615,3.9719832036630787,2.9891644191295796,4.002885594734839,3.9998449130673697,4.026558820042679,4.976982699235686,5.004266430444042,0.9875888824513722,2.0379582983845776,0.9892976602255407,29.13907669010409,5.029718798997118,2.0134709497001126,4.9791897148716915,5.010664581888951,4.003478772364421,4.993349805520201,3.968227821134617,4.996295284306217,35.04873518706788,0,-153.08666494000278,65.75133207357837,162.4733323013461
07-0614,3.0061955189817295,4.00769221878237,2.9910731001572906,3.994511915652835,3.976027172812531,5.031348143512324,5.000753270447553,3.024830869348261,2.026548805135807,2.9942815398018445,28.146671132078843,4.01152793486428,0.9941499848906493,4.99791712745703,5.00163553302596,1.9657709492420734,5.045948696930564,5.016535416766458,5.014309391739502,31.992263640786067,0,-158.07308965111724,68.68588998459191,166.61826103199886
07-0613,3.0448801514064305,4.0001103541084735,4.012951195733084,3.0133845211312207,5.000798265103536,5.00120890542747,4.997551390393297,3.003570459719706,2.9931476063011675,3.0034722235899207,28.96070862917682,4.98596845382279,3.0003981282526326,4.006870302375388,5.00044018320886,4.014057254719312,2.0068352285883457,5.027124227409221,4.987839985059608,32.88121736962748,0,-165.4238353840622,69.17131947064452,158.55384711597029
07-0612,3.9671188101574204,5.013763844950625,4.97437497370915,5.034864703808493,4.997000116011301,5.000757386961845,4.99221600061414,2.024030463524869,1.0147366341676767,1.0056356135837996,34.12230520326321,3.97217543447237,4.013572252264207,2.0286347189336817,5.003424866465937,4.016970631556007,1.9874152573738892,3.0383070178174942,4.995378780272923,29.032118184186846,1,-127.41252439595596,83.42749281875281,-161.50789196955537
07-0611,3.9994231630139967,5.002645719656686,4.992892166835373,5.005540641177075,4.992441956190547,4.986910819072251,5.003079714189049,2.9965837283000414,1.0057586070251772,0.9995043468870628,33.83600523518532,3.0190808618984533,3.0001449350829708,4.983636815559868,3.995108990615047,3.953399341402044,0.9705593459934986,2.990698131120005,5.000402411967364,27.974947917388985,0,-4.2537279011394595,5.495408797816179,-38.56984008451886
07-0610,3.5114461543341875,4.9948553188806075,4.969866614374926,4.990487596001173,4.990424990176957,4.987563326790629,5.003590775885891,2.003495051453701,0.9888112993642213,1.0030190355871331,33.06554447069047,0.9979370522354927,1.0111363962546127,2.0087240879462085,1.0133815540911284,1.0061099474445598,0.9891807839338653,1.0629968383024602,4.977864883296962,12.944433795119961,1,-128.58148230632762,-82.46764720404617,95.2142973873481
07-0009,5.002199340612767,3.031358165120335,4.988027742002855,4.996502358534626,4.999904479724506,4.999219197640494,4.997854325388464,3.0055477043220127,1.007249748691092,1.010567843368462,33.09782100405836,4.994524407721945,0.9924294124238247,3.9794491848278324,5.008375648489973,5.00560773831499,5.000390479220241,4.990904997479857,4.9916483715672255,35.01948800148749,0,-174.90698781981027,14.649948198328406,145.02956317525897
07-0008,3.9979784631478763,2.9986293125206624,5.010923981837953,4.046445120500213,4.996904763992642,5.002854663892987,5.003764522807525,2.9978416687378995,0.9919610155217347,2.0098276853728425,32.10802272058987,5.0162966087465595,3.005963934822269,3.99008793695865,5.000082325512949,3.007671923558443,4.9657005718301885,4.987116327956943,5.007228644769731,34.96879306904338,1,176.08514241804014,61.9128442754276,149.18362020716955
07-0007,3.9767837092641307,3.016976041373929,5.0085989413088905,5.0024867080454705,4.994621726500178,5.005962138020756,4.997962311093359,3.0163295643211874,2.00210986948716,3.0245876157163902,32.00551410070087,4.991741388097759,4.022241018358101,3.003781278711067,4.983225749290171,2.9748628375892787,2.0196393320063826,4.995219078961478,4.988484237239056,31.99093206005828,0,104.70668157727115,-23.212216383516715,40.14419482362924
07-0006,4.004159772656512,3.9941436471100884,4.000866263588578,3.9890433257583897,4.982175841334442,5.002016247794007,5.0053210889343855,3.0248114836808417,2.9766131569856285,3.01671649189795,31.04059186518863,5.010663855665173,3.0102362601919355,3.997044364840632,5.019393375371933,4.009727277705639,4.973983467716578,4.995482589801817,5.001365783560918,35.899487398780586,0,168.10080934401114,4.466471218788407,13.084250859609977
07-0005,2.9864770387726365,3.0103578504530275,3.002899262665201,3.4788932587263166,2.977792372578162,4.989929342388378,3.9945888615232077,1.9705558116371233,0.9700889011136888,1.0002851100888015,24.4485777224028,5.000331847548684,1.9682096089001389,2.9726518571037808,5.0098427549602365,3.9743149327863834,3.9552641949282257,4.958946549084836,5.002996262344317,32.87222201510555,0,166.088932159358,3.51715584423419,13.299452212813009
07-0004,3.9608672886040877,5.013546018133936,4.967913233673933,3.9663436365389093,4.996040282064762,4.97873283735716,4.993527596167977,2.0104610581724285,0.9951384181237656,1.0102670786015917,33.00180328150425,5.003454617582716,4.009436180957669,4.010278436233011,5.008399784481133,5.0140784810128425,3.9594877563549895,4.967605629485476,5.004490328021923,37.11935755817446,1,143.97365112244555,3.878452019451418,9.338749447338685
06-1851,4.021346714129044,5.0030433064209054,4.993661093842396,5.0067018550505065,4.994481468846502,4.999148942534531,4.998524210356642,2.988515899153097,3.0053978084171553,3.006791864114845,33.98822453926292,4.022791312412896,4.9803926336457325,5.014838246706263,5.025167746198884,5.008849890555565,1.985263291852912,4.965017061478929,4.990509337155817,35.90109900314231,0,125.42154063905436,3.1693966548933066,11.643063096206033
06-1388,3.017125834046282,2.965632187288688,2.988407243248279,3.0120668468398626,2.997295785660031,3.9954656507993245,5.005084044285167,1.9667121890001826,0.9808638895337879,1.0026346535489643,23.98410116281361,2.993160685476271,1.984283734297275,4.047228401630129,5.010301026496451,4.993269383442044,3.0168113944855817,5.006731754179508,5.001403504911258,31.904902729778385,0,45.339939042401085,1.8079572351019937,14.768235710974809
06-1387,3.0009231535962897,3.000266426717381,3.9887865257748882,2.9926878017327527,4.9985092300848,4.9892786279890515,4.99289162592475,3.0066377467949663,1.0089294870385077,1.4860805088433804,28.081363073546154,3.991882209164594,2.0083575059729006,3.0044423045545696,3.999280977796934,5.008665274248409,2.0503205223273544,2.0428472474112978,3.9894856629341433,25.949793024482055,0,-42.734575999717194,4.4148469741247816,11.852831061809962
06-1386,3.004093440254637,3.0179607250757776,3.010201442427268,3.9997240541494614,4.9928289644709025,5.007031616578934,5.006439128053135,3.0066667007415036,2.000725317613759,1.00260018799038,28.015413426924518,2.9971709859779647,2.983526179863699,3.0034778825018593,4.9924365163440605,2.980683070825934,4.992636876308126,3.980863606957716,4.997320416453426,31.068945533592945,0,-68.4535042289677,2.846724629709567,8.300457040869793
06-1385,4.01919747936351,5.007699509010472,4.985359024584323,3.9784251814996296,3.9970848337686764,4.986620685275019,4.989923820010798,3.0087318231416247,1.0110326170965902,0.9669039111935565,32.12141268182662,3.98317318313953,1.9811433433680927,3.0060707396592425,3.9918594049593326,4.988604996266205,1.010202427003038,0.9963222164519631,4.007736444013769,23.945892332714234,0,-56.28740013257157,2.404633032234116,12.250436996109663
06-1384,4.004008827814893,4.00650780127373,4.989711746561182,4.0024502360730185,4.98828582892003,5.00523911023877,4.998486379024641,3.004763447086453,3.016044353721243,1.0171842595741272,32.01778166336596,3.0130993557224715,1.9999406130939146,2.9726919736684807,4.004083617201285,3.0237440857135303,1.9978347411151198,1.9768712873047847,3.992372115291595,22.986811718840656,0,-32.75047224856982,4.08706373648339,12.785968330946998
06-1194,4.016154302679812,2.9748606357784837,3.9644898671097373,3.0088752789327273,4.0209152546619205,4.988025540626171,4.991331722726428,2.0112340247152725,3.0227960448408915,3.0056144033480066,28.15713293819524,5.011240468841856,3.9895773994814414,4.974063517375395,5.014317751437747,5.022940765683906,0.9346374569937219,4.018904254348843,5.004735340614192,33.92508705790609,0,-26.03288536792778,5.018440510104798,13.455561298945575
06-1193,2.994684154650026,3.9894836931297353,4.994995684382425,3.990135455230703,3.989024039594228,4.001138640010023,4.983990012348983,2.992257748738495,2.0102355284478404,1.9974490229485067,29.087999822004452,3.999869107027211,3.9723088465824405,4.998346298313216,5.014484709155021,2.977611537769878,5.011588272227184,5.007651829194831,4.999293631261564,36.094278055564345,0,-27.369131618299896,3.6798092418812507,10.391256807733509
06-1192,5.0234444367947155,3.0060044869676057,3.981491147952211,5.031159677621533,3.9949085092353855,5.007931023611412,5.0022479368168975,3.0033808225836576,0.9949903422395818,2.993257892116322,30.99377577033363,3.9870729165661922,5.009436526118015,3.9540179888712625,3.979553319009813,4.987370970788747,4.999332930484155,5.0264261407849435,5.0067725286182005,34.82747815689356,0,-31.816081310358978,3.1726459425072497,9.277547061984208
06-1191,5.005732266685294,3.005990264554696,4.001347586587675,4.984569835201142,4.99006642706405,4.997130373885086,4.99890924773098,2.0089634183177747,2.003204375302014,2.010488555043624,32.01251988865374,4.961598412822879,5.016743228114927,3.9773650773703015,5.013694252185143,4.988669349553757,4.951624927363571,4.971202601679986,4.982374087604783,39.01872737417235,0,-19.538111851596273,4.078995942061871,13.135291682381984
06-1190,3.003467602831499,4.017730194601899,2.9838175119477928,4.0052252510545845,4.989835956489944,5.01435028115109,4.991429732131122,3.017369947877015,3.0395184846564423,2.029446588951598,28.93976689250781,4.988337898043408,4.015371797960826,3.9900394777939643,4.995611074436958,5.001265937669803,3.051854329560423,4.998932135914853,5.010519336539891,36.157576921641365,0,11.418522642691515,3.5784331572913577,11.17437994613343
06-0808,,,,,,,,,,,,,,,,,,,,,0,49.254633510295605,2.419590656084199,10.985174070394352
06-0785,4.0051277452541925,4.005923715169091,3.9975382653920795,4.998575342598161,4.998596895951282,4.002014017388751,5.002710302368023,2.997255182364281,2.001213730043841,3.0304839627053446,30.929546287325625,4.973433502464618,4.006981601786188,5.005191753058755,5.005421758574412,5.0263511235272516,0.9488793861895973,1.9951246652055197,4.989004693351418,31.924137029297295,0,51.497607638894806,2.6172056907388224,9.971095784529187
06-0784,3.9851334175067965,4.000239010814035,4.028448708963952,4.9965258554578025,4.993694177959623,5.004597278592996,4.997741647933591,2.99929081460769,2.9974459399762923,2.0125694580663662,32.09539711111135,5.034894805688843,3.991605137402435,4.9696138931738005,5.011666612036488,1.0312897790939735,4.016064848904498,3.0284894474090676,5.010220841535378,31.821792009812892,0,42.86315241769722,2.991083578122727,11.747351446313463
06-0783,2.9885942343648857,3.9855938376966322,5.008459842239359,3.973662079149936,4.996109459720779,5.009007214508219,4.9987812241918625,2.984676036656131,2.989849859701791,1.9870932383673863,30.97536081038655,5.005812546101631,2.9784640153012987,2.9991937966053897,4.981734292070232,1.0367840883719626,1.0928530840049893,1.9836580154495784,4.999318916462374,25.029089847069642,0,35.28407849473568,3.6024147650293266,10.332315843944695
06-0782,3.9854296803992506,4.96707276436982,4.968699751836724,3.0250195253554244,3.9901209848554973,5.004623101848802,4.99755573534448,3.009880833165953,2.97985717332784,2.0078159743064377,31.02550254544686,5.007615728222038,3.9873021854136073,5.0116794118602375,5.003219618264504,5.044049549014483,1.0002007333953953,2.9871348867092116,4.996030175376705,33.07525159627443,0,25.548128169028946,3.8981105524052997,8.822126640934215
06-0781,3.9809469609002934,4.006291343306462,3.9784787346956336,4.996868402476273,5.005513446716244,5.003712935356947,4.996427965744084,2.9812902145980202,2.0289810255169414,3.0062509315267003,31.836414731025897,4.997901702486483,3.9520967698455745,5.014296488045454,4.975987610557052,4.967774968623106,3.0211892430460123,3.9773362953887728,5.008418011674075,36.092246428561246,0,10.141487417288658,3.0665648358808295,10.214799794614649
06-0780,3.037968510886724,4.002539064956793,5.000939328553643,4.00990511814213,5.028206304536653,4.995549763297077,4.996348003855003,3.005019398617818,3.008118543748163,2.987083789519875,30.980844874787117,5.010317179104758,3.982035478505874,4.020929180245526,5.011729325807443,3.996145389610037,2.9825680895409095,2.0617780304616837,4.998842709974115,32.120963106362936,0,6.953436271749529,4.066598755830789,10.258549691813569
06-0779,3.0237903059111453,2.9909766497497574,3.984179238766016,4.012400083071393,4.987993321027512,3.9856714886579843,4.996167899323142,2.0010858074462954,0.978471748338186,0.9934660906620995,27.973349194776663,3.995791098519117,2.975079243483393,3.023982809951043,2.9835655003653807,3.985846433573256,1.9862205507044424,0.9727177780452475,4.991123481515095,25.063028288801686,1,9.929322119138941,-7.967057756314119,7.335232564078385
06-0778,4.034315924201608,3.976365325984269,2.949495131682082,2.9884187361092076,5.005406912176467,4.988195735916199,4.995379971997826,1.9800878149920966,1.997873419317776,0.99314840748664,29.066036858931547,3.997734245288797,4.00344759400249,4.011408416694521,4.002825227146292,3.981685737708441,1.0479889044985373,1.0170189449308893,5.011152664779756,26.86683952367392,0,7.261386989693372,16.465624805530982,12.53318975571515
06-0777,4.978147530224952,4.009192154030714,5.0229616573787945,4.996359006234553,5.000616897843233,5.020230333241449,4.993759577794459,2.9808199501185135,3.021555980621694,3.001606136529294,34.0374662242779,4.019653915186242,2.0049528011855573,3.0097507209848113,2.9945726092334923,4.028736976343861,5.019507371131382,0.9607749869924932,5.002348228535137,27.09892056624694,0,153.17622656966216,63.045770098346225,161.91600390564437
06-0776,4.00127326580891,2.9961184295634373,4.012254145665577,4.024598168637859,5.009176547867906,5.002738222612518,4.997670718802024,-0.010960131035631579,-0.007583093920672098,-0.004487686266574518,30.073020023067897,2.0153595523308243,2.971289967732627,4.0046553138548395,2.991550786253041,4.008582905756125,3.032823402871087,3.013248659929431,3.9885505841487485,25.93069719821012,1,163.6540799750627,-32.54538501119565,-166.47675859197471
06-0775,1.9768857213157673,3.0081285644408466,4.008864084432502,2.979406983862772,5.009563071158948,3.99791373119591,4.996074470474259,1.9955842956602992,0.986180859367689,1.0043054484605693,26.031741119896143,3.9998468610985336,3.014068165515134,4.0168629099890865,3.9703703382142703,3.9675836674531686,0.992786863180192,0.9671227636982697,4.993104876962556,25.96667299450224,1,13.605569559319864,-68.72257598233674,-5.238101244702053
06-0774,1.9875683104162694,2.027209061556758,2.9896667913169024,2.0392233644913067,3.002819167746837,5.0107277877825895,4.993425845426979,3.019007155905869,3.006053184524328,2.006901847004961,22.08823977863632,5.028291774451809,1.9896735528359029,3.984228783768224,4.97927673700801,5.05290398699003,3.013876028472559,3.004349027428018,4.991016026886322,31.059127050296983,0,-55.464735751083545,-32.757467721726535,82.9049625395763
06-0766,2.9835935694937583,2.9687420559649857,4.007276643553568,4.986269952258439,4.999453486150738,4.993635832657925,5.004698987762159,1.99857832487306,1.0111666317851837,1.0203146804134238,30.030054625397316,3.998852586993705,2.98182988436194,3.995907935641559,4.998886393660901,3.9629679742873645,1.9976513258710087,1.00891468671652,4.989411184486583,28.027990006171326,1,-54.01738576086946,45.118813686092544,125.02090521305007
06-0765,4.022150692905956,3.989788097703156,4.9880157648017045,4.978258259246683,4.994037428031278,5.004951576641709,5.007561397561688,2.0070160808837865,0.9924382375786229,1.0088000924242542,32.90131440663624,3.992924709318313,1.969580696377128,1.985999688931001,3.9862236359086447,3.9927810958551757,4.018853336560061,1.9978581785005576,4.998785190450835,26.929944402341995,1,-64.08504630518281,64.71246602100477,164.6357547615954
06-0764,3.9929195908673805,3.996943795261688,5.003485514421347,5.002438818019132,4.989501371705386,5.00065549108401,4.999999369546522,2.016261332512727,0.9898278162630794,1.9887512357177106,32.99352389283349,5.001775968612867,2.9863924959543384,3.008678831566041,3.995280719011237,4.001791317957532,0.9965177238957268,1.0202187897542652,4.999316885278456,26.030295158726645,1,-134.03915592362128,65.26279655675299,166.09145634707755
06-0763,5.019091358395032,4.021235742675645,3.984336872026071,5.040705913410613,4.998670850597489,5.003906412507429,5.000407767337892,3.013777874684787,1.0078146376166097,2.033830913419836,32.99721729836571,5.004208919600391,3.997634504414369,3.994818356370365,3.988346185703409,3.976919874237951,1.0545609028160428,4.013318324330079,5.003792154627146,30.777007729519383,1,-151.84803364113884,66.24176378807655,164.2498468868392
06-0762,3.01079531216425,3.9761138244231127,4.025798666953626,3.964775658277749,4.9823697782536565,4.997143310524089,4.9957515831095725,2.9999093637683107,0.9809151010218727,0.9888549764099682,29.765862390024843,0.9833197911656612,2.0169195474366512,5.020287182368848,4.995878300295926,4.011221910474147,0.9927510041363992,0.9804441194316665,5.0050048621540775,24.072268001287703,0,-157.72950177367727,69.07775943270157,167.48017850851633
06-0761,4.5411647732618095,4.028257291027416,3.973283439267655,4.997400693668173,4.9918496778618175,4.991808111691574,5.006545523969204,2.9909421029567604,0.9908684955585849,0.9937887423185987,32.42710696150161,4.006819246155049,1.9982109617957384,3.001045683076595,4.982200801985179,0.9874012944949611,1.0130604526893188,2.0140910726337937,5.007563107963341,22.960738215005787,1,-162.32708105327663,69.12463628167319,158.9804905568506
06-0760,4.973563135303486,4.501983055445316,5.0209665120763995,5.008778870102151,4.015190911179462,4.993012431116829,5.010662579013391,3.006404551896118,0.9979579022670605,1.0095750089817057,33.64640720856783,5.029581596602714,2.994650050887179,4.021289717715526,2.9929474755677923,4.016788236257378,3.944755385273167,4.006503599893176,5.009115073555899,32.16258950496502,1,-124.87740629075479,83.62240609048787,-163.24446202620734
